timestamp,latest:startupTimeMs,latest:minHeapUsed,latest:maxHeapUsed,latest:totalAllocatedMB,latest:totalGCTime,latest:maxThreadContextSwitchRate,latest:iterationAvg,latest:iterationP95,latest:requestAvg,latest:requestP95,latest:netReadAvg,latest:netWriteAvg,latest:peakThreadCount,latest:averageCpuUser,latest:maxCpuUser,profiler:startupTimeMs,profiler:minHeapUsed,profiler:maxHeapUsed,profiler:totalAllocatedMB,profiler:totalGCTime,profiler:maxThreadContextSwitchRate,profiler:iterationAvg,profiler:iterationP95,profiler:requestAvg,profiler:requestP95,profiler:netReadAvg,profiler:netWriteAvg,profiler:peakThreadCount,profiler:averageCpuUser,profiler:maxCpuUser
1630443555,23406,46137344,274202624,1843.4901428222656,291543501,24148.5,234.6133631099999,404.7171515999996,17.213751928999923,53.59553405,3576854,18763712,43,0.57966614,0.7761194,17864,52498432,285696256,4996.6586990356445,693588840,23895.0,259.10278005400016,450.0979939999999,18.8947055101111,56.09210064999995,3323150,17910848,44,0.6476773,0.8845234
1630444666,21612,45699584,288321024,1866.991958618164,288453950,21190.066,233.9757541980001,453.20268279999993,17.15801242722233,51.63906309999997,3685172,19324076,42,0.5962576,0.84771574,17554,50701824,335403008,4973.366897583008,599010383,22313.63,252.68044998000016,463.6803369499998,18.566059707444364,57.72679304999999,3340604,19516978,44,0.6624955,0.8739726
1630445035,24512,45862400,286241280,1790.5436401367188,271020136,21839.428,224.06637291399997,437.9193739999999,16.782213654555555,51.22351079999998,3829980,20261418,43,0.5802352,0.83756346,16510,59663872,309463040,5517.176399230957,590529061,21529.74,242.14771103200002,446.9493215499996,17.953609641777764,53.528186949999935,3531564,20377800,44,0.66578287,0.87846714
